,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
398,100250505,111,1,126888.84735341361,2,1,1,211,4,Hibernating
399,100250506,7,5,13752041.782260112,5,5,4,554,14,Champions
400,100250507,15,1,5442542.009474671,5,1,3,513,9,Potential Loyalist
401,100250508,117,1,1083189.1761474798,2,1,2,212,5,At Risk
402,100250509,28,1,674918.6905187735,5,1,1,511,7,Potential Loyalist
403,100250512,203,1,272615.9389616875,1,1,1,111,3,Hibernating
404,100250513,134,3,3848642.059100761,2,4,3,243,9,Potential Loyalist
405,100250514,215,1,870265.0324870032,1,1,1,111,3,Hibernating
406,100250515,40,6,57712532.44349281,4,5,5,455,14,Champions
407,100250516,30,3,1482903.3186022025,5,4,2,542,11,Loyal Customers
408,100250517,132,3,4785611.988730689,2,4,3,243,9,Potential Loyalist
409,100250519,49,2,10008833.316516563,4,3,4,434,11,Loyal Customers
410,100250520,112,1,81608.0801178372,2,1,1,211,4,Hibernating
411,100250523,30,1,33114658.31903969,5,1,5,515,11,Loyal Customers
412,100250524,171,1,210827.1439983252,1,1,1,111,3,Hibernating
413,100250525,51,1,1717498.9617655457,4,1,2,412,7,Potential Loyalist
414,100250527,183,1,6002998.032482561,1,1,3,113,5,At Risk
415,100250528,30,1,42237163.715861924,5,1,5,515,11,Loyal Customers
416,100250529,151,2,65193725.04119034,2,3,5,235,10,Loyal Customers
417,100250530,109,1,1400654.7447782308,3,1,2,312,6,At Risk
418,100250531,214,1,894285.8508027935,1,1,1,111,3,Hibernating
419,100250533,174,1,26173872.068573598,1,1,4,114,6,At Risk
420,100250534,24,1,358331.8979107358,5,1,1,511,7,Potential Loyalist
421,100250538,71,1,79975.27925708074,3,1,1,311,5,At Risk
422,100250539,24,2,3262626.2386251036,5,3,2,532,10,Loyal Customers
423,100250540,34,1,442159.58392461116,4,1,1,411,6,At Risk
424,100250541,42,1,26091267.98306042,4,1,4,414,9,Potential Loyalist
425,100250542,219,1,18125590.82858175,1,1,4,114,6,At Risk
426,100250543,92,9,2991647.0387005787,3,5,2,352,10,Loyal Customers
427,100250544,120,1,366558.8880669625,2,1,1,211,4,Hibernating
428,100250545,189,4,1738397.8456075792,1,5,2,152,8,Potential Loyalist
429,100250546,60,1,9538371.762485396,3,1,4,314,8,Potential Loyalist
430,100250547,11,1,1708704.3235638158,5,1,2,512,8,Potential Loyalist
431,100250549,85,2,1970840.1098993185,3,3,2,332,8,Potential Loyalist
432,100250551,94,3,1433855.0993056586,3,4,2,342,9,Potential Loyalist
433,100250553,97,1,1991178.8384763408,3,1,2,312,6,At Risk
434,100250554,3,4,4220293.858680031,5,5,3,553,13,Champions
435,100250556,113,1,2181709.9825209547,2,1,2,212,5,At Risk
436,100250558,135,1,1299359.068798072,2,1,2,212,5,At Risk
437,100250559,75,2,1518498.7917874455,3,3,2,332,8,Potential Loyalist
438,100250560,151,1,46898.70212603616,2,1,1,211,4,Hibernating
439,100250561,39,1,16579915.404301008,4,1,4,414,9,Potential Loyalist
440,100250562,105,1,2068031.0606999032,3,1,2,312,6,At Risk
441,100250563,153,1,275501.8380935873,2,1,1,211,4,Hibernating
442,100250565,29,1,5025398.857254879,5,1,3,513,9,Potential Loyalist
443,100250567,163,1,5191516.108632948,1,1,3,113,5,At Risk
444,100250568,33,1,224393.78554173475,4,1,1,411,6,At Risk
445,100250569,191,2,294318.409220573,1,3,1,131,5,At Risk
446,100250570,24,3,1501851.141662895,5,4,2,542,11,Loyal Customers
447,100250571,172,1,373371.5423920291,1,1,1,111,3,Hibernating
448,100250572,127,1,157272.5813708137,2,1,1,211,4,Hibernating
449,100250573,31,1,27925545.453588128,5,1,4,514,10,Loyal Customers
450,100250575,32,1,385538.24614706874,5,1,1,511,7,Potential Loyalist
451,100250576,34,1,22449495.16235186,4,1,4,414,9,Potential Loyalist
452,100250578,31,4,3965229.8066894123,5,5,3,553,13,Champions
453,100250579,9,3,28018976.594005566,5,4,4,544,13,Champions
454,100250580,60,1,1946102.9623615548,3,1,2,312,6,At Risk
455,100250582,23,3,3409749.903804723,5,4,2,542,11,Loyal Customers
456,100250583,7,6,6241872.477393262,5,5,3,553,13,Champions
457,100250584,51,1,1404295.5468446645,4,1,2,412,7,Potential Loyalist
458,100250585,184,1,8206195.048245952,1,1,3,113,5,At Risk
459,100250586,35,1,659418.4237521247,4,1,1,411,6,At Risk
460,100250587,56,1,449783.27933474677,4,1,1,411,6,At Risk
461,100250589,59,1,2700078.8272029916,3,1,2,312,6,At Risk
462,100250590,33,1,854311.5920008646,4,1,1,411,6,At Risk
463,100250592,28,1,765654.6171766819,5,1,1,511,7,Potential Loyalist
464,100250593,64,1,1474365.1461139712,3,1,2,312,6,At Risk
465,100250594,36,1,160716.71883055058,4,1,1,411,6,At Risk
466,100250596,4,1,2042924.7386703026,5,1,2,512,8,Potential Loyalist
467,100250599,32,1,13174812.403667307,5,1,4,514,10,Loyal Customers
468,100250601,23,1,1843396.0481804025,5,1,2,512,8,Potential Loyalist
469,100250603,48,1,295188.4667191934,4,1,1,411,6,At Risk
470,100250605,12,2,16694583.424115103,5,3,4,534,12,Loyal Customers
471,100250606,80,2,11603082.521355066,3,3,4,334,10,Loyal Customers
472,100250608,146,1,20913078.589156035,2,1,4,214,7,Potential Loyalist
473,100250609,95,3,277834.50865695236,3,4,1,341,8,Potential Loyalist
474,100250610,118,2,11148027.910358224,2,3,4,234,9,Potential Loyalist
475,100250611,53,3,71266881.63752793,4,4,5,445,13,Champions
476,100250612,24,2,11551571.813914835,5,3,4,534,12,Loyal Customers
477,100250613,20,1,2856919.8934311317,5,1,2,512,8,Potential Loyalist
478,100250614,117,3,15591640.61984884,2,4,4,244,10,Loyal Customers
479,100250615,69,1,2083978.3569009888,3,1,2,312,6,At Risk
480,100250616,56,2,38634509.1347885,4,3,5,435,12,Loyal Customers
481,100250617,6,2,3993414.125766935,5,3,3,533,11,Loyal Customers
482,100250618,139,1,3637914.4933358696,2,1,3,213,6,At Risk
483,100250619,11,4,45860727.02621636,5,5,5,555,15,Champions
484,100250622,220,1,922165.4098599355,1,1,1,111,3,Hibernating
485,100250623,158,1,3829342.9351255572,1,1,3,113,5,At Risk
486,100250624,43,3,26446801.246671766,4,4,4,444,12,Loyal Customers
487,100250625,66,1,909474.423830425,3,1,1,311,5,At Risk
488,100250626,43,4,1139503.1652220346,4,5,2,452,11,Loyal Customers
489,100250627,70,1,17089.181226680907,3,1,1,311,5,At Risk
490,100250628,113,4,87212255.45745258,2,5,5,255,12,Loyal Customers
491,100250629,26,1,7645089.504854756,5,1,3,513,9,Potential Loyalist
492,100250630,92,1,122698.54638195064,3,1,1,311,5,At Risk
493,100250631,211,1,1114264.9766531717,1,1,2,112,4,Hibernating
494,100250632,217,1,1044932.8669149812,1,1,1,111,3,Hibernating
495,100250634,133,2,11204568.980084278,2,3,4,234,9,Potential Loyalist
496,100250635,60,2,5989489.365595334,3,3,3,333,9,Potential Loyalist
497,100250636,3,3,459035.84026551165,5,4,1,541,10,Loyal Customers
498,100250637,47,1,224038.66061244192,4,1,1,411,6,At Risk
499,100250638,178,1,53496.86786852688,1,1,1,111,3,Hibernating
500,100250640,51,1,3695025.1249679555,4,1,3,413,8,Potential Loyalist
501,100250642,172,1,81258.73348178263,1,1,1,111,3,Hibernating
502,100250643,126,1,25987503.55300131,2,1,4,214,7,Potential Loyalist
503,100250645,15,8,131494865.80363232,5,5,5,555,15,Champions
504,100250646,208,1,14551725.867013251,1,1,4,114,6,At Risk
505,100250647,180,1,286076.69441370823,1,1,1,111,3,Hibernating
506,100250648,55,4,3402687.156405987,4,5,2,452,11,Loyal Customers
507,100250649,214,1,1323045.0705857927,1,1,2,112,4,Hibernating
508,100250650,120,4,7488757.681536652,2,5,3,253,10,Loyal Customers
509,100250653,36,5,138908373.74014187,4,5,5,455,14,Champions
510,100250654,35,1,944847.7331531936,4,1,1,411,6,At Risk
511,100250655,77,1,15943319.907366851,3,1,4,314,8,Potential Loyalist
512,100250658,95,3,2512862.1186335683,3,4,2,342,9,Potential Loyalist
513,100250659,60,3,55604155.58377675,3,4,5,345,12,Loyal Customers
514,100250660,14,5,13841917.873971459,5,5,4,554,14,Champions
515,100250661,147,1,5876387.054143637,2,1,3,213,6,At Risk
516,100250662,64,1,792529.183388481,3,1,1,311,5,At Risk
517,100250663,140,1,4413755.287201974,2,1,3,213,6,At Risk
518,100250664,75,1,1803886.1634339108,3,1,2,312,6,At Risk
519,100250665,23,6,214732766.48706794,5,5,5,555,15,Champions
520,100250666,144,1,3158167.3028988354,2,1,2,212,5,At Risk
521,100250667,79,5,125132393.37672554,3,5,5,355,13,Champions
522,100250668,21,6,23945078.911583833,5,5,4,554,14,Champions
523,100250669,45,2,12290432.117588632,4,3,4,434,11,Loyal Customers
524,100250670,133,2,925895.0090155972,2,3,1,231,6,At Risk
525,100250672,9,8,1297973.0167808486,5,5,2,552,12,Loyal Customers
526,100250673,65,2,2191117.1599463415,3,3,2,332,8,Potential Loyalist
527,100250674,131,2,12454051.707338689,2,3,4,234,9,Potential Loyalist
528,100250675,165,2,4856055.572209707,1,3,3,133,7,Potential Loyalist
529,100250678,56,6,90348405.73519588,4,5,5,455,14,Champions
530,100250680,30,1,31690552.46443613,5,1,5,515,11,Loyal Customers
531,100250681,54,1,784560.565419994,4,1,1,411,6,At Risk
532,100250683,136,1,2390459.7786295908,2,1,2,212,5,At Risk
533,100250684,12,1,964424.5259981937,5,1,1,511,7,Potential Loyalist
534,100250685,69,2,1598189.6890820013,3,3,2,332,8,Potential Loyalist
535,100250686,89,3,1766763.5106612067,3,4,2,342,9,Potential Loyalist
536,100250687,165,1,1436392.7071910158,1,1,2,112,4,Hibernating
537,100250688,114,3,57850712.89773808,2,4,5,245,11,Loyal Customers
538,100250689,198,1,80714.11303469117,1,1,1,111,3,Hibernating
539,100250690,79,1,5504966.362264174,3,1,3,313,7,Potential Loyalist
540,100250691,13,1,27737032.575915974,5,1,4,514,10,Loyal Customers
541,100250695,64,1,964658.0624267455,3,1,1,311,5,At Risk
542,100250697,49,2,20497771.045640025,4,3,4,434,11,Loyal Customers
543,100250698,33,4,40940063.34127383,4,5,5,455,14,Champions
544,100250699,117,2,28038721.06521869,2,3,4,234,9,Potential Loyalist
545,100250700,13,2,1070344.887722161,5,3,2,532,10,Loyal Customers
546,100250701,28,5,14988855.3142832,5,5,4,554,14,Champions
547,100250702,85,2,48501954.18815888,3,3,5,335,11,Loyal Customers
548,100250703,88,6,52499943.366831146,3,5,5,355,13,Champions
549,100250704,160,1,4505599.598430594,1,1,3,113,5,At Risk
550,100250705,26,6,101562291.0868964,5,5,5,555,15,Champions
551,100250707,185,1,546792.7556551029,1,1,1,111,3,Hibernating
552,100250708,151,2,420206.8183559731,2,3,1,231,6,At Risk
553,100250709,96,3,19448008.33336813,3,4,4,344,11,Loyal Customers
554,100250710,63,5,128187724.80053231,3,5,5,355,13,Champions
555,100250712,93,4,36143143.4825249,3,5,5,355,13,Champions
556,100250713,83,2,12297147.549549483,3,3,4,334,10,Loyal Customers
557,100250714,30,5,42762221.147342175,5,5,5,555,15,Champions
558,100250715,16,2,53881420.56058486,5,3,5,535,13,Champions
559,100250716,213,1,169811.38169961632,1,1,1,111,3,Hibernating
560,100250718,13,8,59589296.721066654,5,5,5,555,15,Champions
561,100250719,35,2,71969573.71069506,4,3,5,435,12,Loyal Customers
562,100250720,164,1,9152673.027012082,1,1,3,113,5,At Risk
563,100250721,160,1,16030396.026432958,1,1,4,114,6,At Risk
564,100250723,60,1,725842.36325005,3,1,1,311,5,At Risk
565,100250724,112,3,103484045.41192868,2,4,5,245,11,Loyal Customers
566,100250725,32,2,5207403.879466923,5,3,3,533,11,Loyal Customers
567,100250727,19,1,11305985.365371117,5,1,4,514,10,Loyal Customers
568,100250728,55,3,3649589.5287125777,4,4,3,443,11,Loyal Customers
569,100250729,75,3,1328809.3461907974,3,4,2,342,9,Potential Loyalist
570,100250730,50,3,29290178.467355907,4,4,5,445,13,Champions
571,100250731,215,1,48333656.300329015,1,1,5,115,7,Potential Loyalist
572,100250733,63,1,2077578.5238009454,3,1,2,312,6,At Risk
573,100250734,168,3,4237073.810442646,1,4,3,143,8,Potential Loyalist
574,100250735,169,2,7020916.609756115,1,3,3,133,7,Potential Loyalist
575,100250736,2,8,231154810.5237029,5,5,5,555,15,Champions
576,100250737,50,3,75798682.81831011,4,4,5,445,13,Champions
577,100250739,152,2,11582300.762550658,2,3,4,234,9,Potential Loyalist
578,100250740,56,4,5956256.1013769945,4,5,3,453,12,Loyal Customers
579,100250741,11,8,192907815.8306488,5,5,5,555,15,Champions
580,100250742,53,4,17972009.468477026,4,5,4,454,13,Champions
581,100250743,46,3,21260298.05039557,4,4,4,444,12,Loyal Customers
582,100250744,120,1,17971.850061187768,2,1,1,211,4,Hibernating
583,100250745,36,4,56457713.43512797,4,5,5,455,14,Champions
584,100250746,165,1,758150.6637796273,1,1,1,111,3,Hibernating
585,100250747,69,2,363026.2761948061,3,3,1,331,7,Potential Loyalist
586,100250749,13,3,9781613.822028708,5,4,4,544,13,Champions
587,100250750,157,2,688526.0960805183,1,3,1,131,5,At Risk
588,100250751,59,1,86204.89192988895,3,1,1,311,5,At Risk
589,100250752,20,8,103021230.41842134,5,5,5,555,15,Champions
590,100250753,149,2,362353.45523867384,2,3,1,231,6,At Risk
591,100250754,65,3,61047583.81252034,3,4,5,345,12,Loyal Customers
592,100250755,128,1,11193281.13328323,2,1,4,214,7,Potential Loyalist
593,100250758,43,4,17544438.478705022,4,5,4,454,13,Champions
594,100250759,52,1,217554.6625865616,4,1,1,411,6,At Risk
595,100250760,218,1,3134771.639014744,1,1,2,112,4,Hibernating
596,100250761,8,5,13367954.94296931,5,5,4,554,14,Champions
597,100250763,49,4,466200.564281557,4,5,1,451,10,Loyal Customers
598,100250764,15,6,1333543.5659770016,5,5,2,552,12,Loyal Customers
599,100250765,25,1,763.0913816183415,5,1,1,511,7,Potential Loyalist
600,100250766,61,1,8063547.409931829,3,1,3,313,7,Potential Loyalist
601,100250767,47,6,19941116.442097243,4,5,4,454,13,Champions
602,100250768,200,1,10281229.715795364,1,1,4,114,6,At Risk
603,100250769,128,1,10523.061804934398,2,1,1,211,4,Hibernating
604,100250770,45,5,1843032.5480680256,4,5,2,452,11,Loyal Customers
605,100250771,198,1,350147.2886307222,1,1,1,111,3,Hibernating
606,100250772,68,3,99032634.19891009,3,4,5,345,12,Loyal Customers
607,100250773,9,5,34231030.15897626,5,5,5,555,15,Champions
608,100250774,138,2,1001078.9100385942,2,3,1,231,6,At Risk
609,100250775,15,4,82718891.77546284,5,5,5,555,15,Champions
610,100250776,167,1,1221953.65445207,1,1,2,112,4,Hibernating
611,100250777,73,1,578019.513533789,3,1,1,311,5,At Risk
612,100250779,17,1,208582.98795894714,5,1,1,511,7,Potential Loyalist
613,100250780,44,1,1589802.9945659207,4,1,2,412,7,Potential Loyalist
614,100250781,65,2,4147444.0702852034,3,3,3,333,9,Potential Loyalist
615,100250783,14,3,71639208.10654062,5,4,5,545,14,Champions
616,100250784,10,6,130347533.56317636,5,5,5,555,15,Champions
617,100250785,46,10,90864942.36955023,4,5,5,455,14,Champions
618,100250786,207,1,1005009.758952384,1,1,1,111,3,Hibernating
619,100250787,9,1,11395226.62082309,5,1,4,514,10,Loyal Customers
620,100250788,38,1,28213329.30531722,4,1,4,414,9,Potential Loyalist
621,100250789,136,1,77919.24906842914,2,1,1,211,4,Hibernating
622,100250790,6,2,4134388.6389068947,5,3,3,533,11,Loyal Customers
623,100250791,53,4,6449126.828584589,4,5,3,453,12,Loyal Customers
624,100250792,32,1,599269.8631019315,5,1,1,511,7,Potential Loyalist
625,100250793,34,1,235509.79060860787,4,1,1,411,6,At Risk
626,100250794,170,1,34278402.01695118,1,1,5,115,7,Potential Loyalist
627,100250795,9,7,8719150.764861818,5,5,3,553,13,Champions
628,100250796,141,2,7775023.773075424,2,3,3,233,8,Potential Loyalist
629,100250797,59,3,11816844.820245976,3,4,4,344,11,Loyal Customers
630,100250799,154,1,283301.95791057823,2,1,1,211,4,Hibernating
631,100250801,85,1,75686.54979564273,3,1,1,311,5,At Risk
632,100250802,76,5,2643488.526896613,3,5,2,352,10,Loyal Customers
633,100250805,178,2,62340868.782127574,1,3,5,135,9,Potential Loyalist
634,100250806,111,3,48965644.045046784,2,4,5,245,11,Loyal Customers
635,100250807,65,5,41882137.83454107,3,5,5,355,13,Champions
636,100250808,113,1,828172.7777317242,2,1,1,211,4,Hibernating
637,100250810,123,1,446527.3944258862,2,1,1,211,4,Hibernating
638,100250811,215,1,39749304.42911229,1,1,5,115,7,Potential Loyalist
639,100250812,133,1,174423.76320555294,2,1,1,211,4,Hibernating
640,100250814,50,3,63823428.77198343,4,4,5,445,13,Champions
641,100250816,35,7,28669789.92287919,4,5,4,454,13,Champions
642,100250817,140,3,10495162.990830222,2,4,4,244,10,Loyal Customers
643,100250818,138,1,10466048.960000504,2,1,4,214,7,Potential Loyalist
644,100250820,12,3,76877109.74596144,5,4,5,545,14,Champions
645,100250821,209,2,14448439.098303908,1,3,4,134,8,Potential Loyalist
646,100250822,129,3,221017.3722983724,2,4,1,241,7,Potential Loyalist
647,100250823,74,2,1448445.5857525754,3,3,2,332,8,Potential Loyalist
648,100250824,22,1,6879633.670818797,5,1,3,513,9,Potential Loyalist
649,100250825,163,1,477750.75327077927,1,1,1,111,3,Hibernating
650,100250828,99,2,25599377.835824735,3,3,4,334,10,Loyal Customers
651,100250830,9,6,6069210.023072551,5,5,3,553,13,Champions
652,100250831,200,1,590511.7962539989,1,1,1,111,3,Hibernating
653,100250832,48,3,1635552.368795054,4,4,2,442,10,Loyal Customers
654,100250834,100,3,4484541.504078349,3,4,3,343,10,Loyal Customers
655,100250835,218,1,4086957.332520607,1,1,3,113,5,At Risk
656,100250836,55,1,1517655.5069185724,4,1,2,412,7,Potential Loyalist
657,100250838,69,4,34886007.76857068,3,5,5,355,13,Champions
658,100250839,44,4,24093334.342460543,4,5,4,454,13,Champions
659,100250840,220,1,628512.6392535242,1,1,1,111,3,Hibernating
660,100250841,43,1,442249.97726077755,4,1,1,411,6,At Risk
661,100250842,102,3,380229.80696329975,3,4,1,341,8,Potential Loyalist
662,100250843,213,1,25411.019992352936,1,1,1,111,3,Hibernating
663,100250845,137,2,102829.38701118508,2,3,1,231,6,At Risk
664,100250848,93,3,2976399.070093443,3,4,2,342,9,Potential Loyalist
665,100250849,2,6,158506113.3846733,5,5,5,555,15,Champions
666,100250850,70,4,1547352.355047087,3,5,2,352,10,Loyal Customers
667,100250851,205,1,47992968.29959263,1,1,5,115,7,Potential Loyalist
668,100250852,37,6,46268828.04206842,4,5,5,455,14,Champions
669,100250853,60,5,31108873.955649268,3,5,5,355,13,Champions
670,100250854,166,2,3724082.843113223,1,3,3,133,7,Potential Loyalist
671,100250855,57,3,38678418.96816999,4,4,5,445,13,Champions
672,100250856,57,5,10109287.51638705,4,5,4,454,13,Champions
673,100250857,146,1,155569.69014316396,2,1,1,211,4,Hibernating
674,100250858,201,2,21262227.721665516,1,3,4,134,8,Potential Loyalist
675,100250860,210,1,66216.686285102,1,1,1,111,3,Hibernating
676,100250861,14,3,48824346.151510715,5,4,5,545,14,Champions
677,100250862,123,2,5863941.642934892,2,3,3,233,8,Potential Loyalist
678,100250863,154,1,3124760.520574236,2,1,2,212,5,At Risk
679,100250864,138,3,243615.49234803068,2,4,1,241,7,Potential Loyalist
680,100250865,140,3,62914606.99229902,2,4,5,245,11,Loyal Customers
681,100250866,69,3,19213540.08367503,3,4,4,344,11,Loyal Customers
682,100250867,167,2,7516447.95339669,1,3,3,133,7,Potential Loyalist
683,100250868,64,3,20681017.253244393,3,4,4,344,11,Loyal Customers
684,100250869,119,1,3657553.7557139127,2,1,3,213,6,At Risk
685,100250870,193,2,15322258.338628631,1,3,4,134,8,Potential Loyalist
686,100250871,155,1,39514944.72199948,2,1,5,215,8,Potential Loyalist
687,100250872,149,2,8911583.631747074,2,3,3,233,8,Potential Loyalist
688,100250874,145,2,6100004.929689821,2,3,3,233,8,Potential Loyalist
689,100250876,17,5,170924469.52410507,5,5,5,555,15,Champions
690,100250877,183,1,1366626.3355100772,1,1,2,112,4,Hibernating
691,100250878,46,5,105419371.74787155,4,5,5,455,14,Champions
692,100250879,74,1,45969289.2538964,3,1,5,315,9,Potential Loyalist
693,100250880,68,1,30205.487580487956,3,1,1,311,5,At Risk
694,100250881,61,5,9924204.055632196,3,5,4,354,12,Loyal Customers
695,100250882,117,1,921127.7619585128,2,1,1,211,4,Hibernating
696,100250883,46,3,84143711.97532447,4,4,5,445,13,Champions
697,100250884,41,1,3494150.0105785592,4,1,3,413,8,Potential Loyalist
698,100250885,7,6,29402444.021257088,5,5,5,555,15,Champions
699,100250886,55,1,502442.801121804,4,1,1,411,6,At Risk
700,100250887,187,2,18966885.150348738,1,3,4,134,8,Potential Loyalist
701,100250888,146,2,5331494.01344274,2,3,3,233,8,Potential Loyalist
702,100250889,135,2,294979.5860992643,2,3,1,231,6,At Risk
703,100250890,148,2,5611681.788799225,2,3,3,233,8,Potential Loyalist
704,100250891,9,3,54912006.01083931,5,4,5,545,14,Champions
705,100250893,40,3,5543142.257058848,4,4,3,443,11,Loyal Customers
706,100250894,42,8,17183289.64043344,4,5,4,454,13,Champions
